location_id,city,Road_Count,Industrial_Count,Farmland_Count,Landfill_Count,Dump_Site_Count,Distance_to_Nearest_Road_m,Distance_to_Nearest_Industrial_m,Distance_to_Nearest_Farmland_m,Distance_to_Nearest_Landfill_m,Distance_to_Nearest_Dump_m
6736171285,Narayanpur,10,0,0,0,0,42.24,,,,
6736213486,Kundhit,12,0,0,0,0,28.58,,,,
6736363734,Topchanchi,10,0,0,0,0,460.91,,,,
6736442785,Gobindpur,468,0,0,0,0,44.67,,,,
6738512286,Peterwar,7,0,0,0,0,116.62,,,,
6739936688,Chitarpur,38,0,0,0,0,308.07,,,,
6738492885,Chandrapura,90,1,0,0,0,61.3,628.54,,,
6740249285,Ratu,601,1,0,0,0,59.74,446.38,,,
6518855189,Vijapur,308,2,0,0,0,25.9,1831.71,,,
6719114585,Keredari,86,0,0,0,0,7.56,,,,
6740262186,Rahe,62,0,0,0,0,15.44,,,,
6717792487,Hussainabad,34,0,0,0,0,31.94,,,,
6743975386,Murhu,2,0,0,0,0,925.66,,,,
6744598585,Jagannathpur,6,0,0,0,0,110.64,,,,
6747052699,Badagaon,12,1,0,0,0,27.9,549.2,,,
6698973255,Kansabel,2,0,0,0,0,41.42,,,,
6747052858,Ghuwara,3,0,0,0,0,806.52,,,,
6720946419,Pathrala,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
6764359635,Vikravandi,116,1,0,0,0,14.8,1295.37,,,
6773143986,Kheragarh,13,0,1,0,0,99.26,,1924.35,,
6786695057,Akhnoor,443,0,0,0,0,62.8,,,,
6786695056,Jourian,291,0,0,0,0,6.66,,,,
6789177864,Narasaraopet,1009,1,0,0,0,123.16,1165.65,,,
6789869034,Kalakote,8,1,0,0,0,18.44,305.28,,,
6794646350,Arniwala,28,0,0,0,0,57.94,,,,
6732005785,Gande,9,0,0,0,0,372.03,,,,
6815355785,Palin,30,0,0,0,0,15.66,,,,
6734862343,Bhucho Mandi,100,1,0,0,0,13.05,512.94,,,
6731743787,Chandwara,63,0,0,0,0,58.44,,,,
6732429689,Devipur,10,0,0,0,0,74.32,,,,
6815697687,Lemmi,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
6815696285,Oyan,2,0,0,0,0,133.85,,,,
6815667985,Kamba,59,0,1,0,0,39.47,,936.9,,
6815893085,卡坦,34,0,0,0,0,47.54,,,,
6816012387,Goiliang,12,0,0,0,0,8.71,,,,
6818263796,Tizit,36,1,0,0,0,7.64,1777.77,,,
6818305739,Angphang,3,0,0,0,0,19.13,,,,
6818305779,Aboi,25,0,0,0,0,116.02,,,,
6818321787,Shangnyu,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
6742176212,Channu,1,0,0,0,0,221.38,,,,
6511756598,Arnod,3,0,0,0,0,79.98,,,,
6818979690,Tamlu,18,0,0,0,0,31.84,,,,
6699305640,Kartala,58,0,0,0,0,15.27,,,,
6819068386,Chessore,2,0,0,0,0,267.33,,,,
6818979691,Namsang,2,0,0,0,0,2314.66,,,,
6819154386,Pungro,8,0,0,0,0,224.61,,,,
6513984749,Pichandarkovil,506,3,3,0,0,42.61,1834.1,1734.7,,
6820746526,Mishilimi,1,0,0,0,0,151.7,,,,
6819961693,Pfutsero Town,2,0,0,0,0,230.34,,,,
6823154121,Rahika,42,3,0,0,0,42.38,716.36,,,
6761287586,Ballarpur,827,1,0,0,0,6.26,307.99,,,
6512219982,Lohara,94,0,0,0,0,52.53,,,,
6827118489,Hnahthial,12,0,0,0,0,39.5,,,,
6749653394,Gulabganj,145,0,0,0,0,2.86,,,,
6826316787,Khawbung,51,0,0,0,0,41.63,,,,
6836679261,Bolani,22,3,0,0,0,89.34,503.97,,,
6853141465,Jharigan,8,0,0,0,0,135.67,,,,
6858782918,Bethuadahari,144,0,0,0,0,31.37,,,,
6888332990,Lawnu,21,0,0,0,0,119.8,,,,
6621135585,Wyra,279,3,0,0,1,7.13,373.86,,,67.82
6898405544,Kalaiyarkovil,294,0,0,1,0,14.93,,,414.89,
6909620282,Gondpipri,48,0,0,0,0,43.28,,,,
6815432686,Limeking,11,0,0,0,0,34.06,,,,
6932729488,Sodam,15,0,0,0,0,39.64,,,,
6815657488,Boleng,61,0,0,0,0,39.77,,,,
6939338704,Mainatanr,141,3,0,0,0,38.88,1686.87,,,
6939846593,Patahi,19,0,0,0,0,57.7,,,,
6939372085,Sikta,81,2,4,0,0,36.88,2406.41,654.01,,
6943275085,Hasanpura,219,0,0,0,0,7.7,,,,
6816012386,Walong,26,0,5,0,0,39.48,,715.27,,
6815893186,Tuting,50,0,0,0,0,76.6,,,,
6815895088,Mipi,5,0,0,0,0,51.72,,,,
6945931986,Marhaura,191,0,0,0,0,17.26,,,,
6948597992,Desri,226,0,0,0,0,2.43,,,,
6949006303,Sampatchak,221,0,0,0,0,5.31,,,,
6951373287,Khusrupur,435,2,0,0,0,16.85,1871.88,,,
6952573776,Kesath,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
6819961592,Chizami,5,0,97,0,0,38.09,,38.09,,
6952301334,Behea,173,0,0,0,0,17.64,,,,
5981827239,Patran,107,0,0,0,0,32.57,,,,
6954561342,Suryapura,153,0,0,0,0,5.08,,,,
6956799785,Kurtha,8,0,0,0,0,18.22,,,,
6747296117,Begamganj,9,0,0,0,0,128.06,,,,
6960404487,Dumariā,221,0,0,0,0,14.9,,,,
6876126305,Wakka,1,0,0,0,0,1433.23,,,,
6724075376,Beerwah,28,0,0,0,0,41.09,,,,
6833174270,Thirupparankundram,758,20,10,0,0,41.16,678.13,1321.93,,
6831610231,Gandhighat Jetty,2,0,0,0,0,1318.69,,,,
6960404488,Imamganj,218,2,1,0,0,62.31,1317.43,1809.61,,
6836791293,Jhumpura,7,0,0,0,0,68.97,,,,
6964076034,Akbarpur,5,0,0,0,0,10.08,,,,
6964077337,Kawakol,8,0,0,0,0,63.74,,,,
6965835887,Birpur,142,0,0,0,0,22.23,,,,
6732429688,Sarwan,8,0,0,0,0,257.98,,,,
6966397788,Dalsinghsarai,59,0,0,0,0,36.06,,,,
6969738086,Jhanjharpur,63,0,0,0,0,69.7,,,,
6966397789,Patori,26,0,1,0,0,47.13,,47.13,,
6973811302,Kharagpur,258,0,0,0,0,35.22,,,,
6975971223,Narayanpur,195,0,0,0,0,40.39,,,,
6975999433,Thara Uparla,47,0,0,0,0,26.33,,,,
6939256903,Bagaha,33,0,1,0,0,9.54,,722.1,,
6939714221,Banjaria,901,0,0,0,0,1.38,,,,
6976831025,Bihariganj,22,0,0,0,0,56.83,,,,
6945941795,Taraiya,229,0,0,0,0,22.35,,,,
7006562357,માંડવી,252,2,0,0,0,25.8,398.84,,,
7003730622,Chilakaluripet,840,1,0,0,0,10.85,415.02,,,
7001797711,Ilaiyankudi,107,0,0,0,0,10.68,,,,
6946024001,Maker,156,0,0,0,0,29.24,,,,
7006380586,Samudrapur,15,0,0,0,0,72.73,,,,
7007513477,Jagatpur,248,1,0,0,0,22.81,246.9,,,
7006641785,Kuhi,43,0,0,0,0,53.49,,,,
6942659323,Chikkaballapura,558,1,0,0,0,37.05,708.66,,,
7008903627,Korchi,14,0,0,0,0,87.55,,,,
7009280333,Pombhurna,22,0,0,0,0,12.14,,,,
6951193885,Paliganj,18,0,1,0,0,57.01,,302.03,,
7009313785,Korpana,6,0,0,0,0,79.29,,,,
7015045425,Ghansawangi,6,0,0,0,0,144.41,,,,
7011972291,Sengaon,134,0,0,0,0,36.46,,,,
7017806737,Shirur Kasar,14,0,0,0,0,81.63,,,,
6954554034,Kochas,156,0,0,0,0,50.68,,,,
7021011777,Sonamura,53,1,0,0,0,12.78,2077.92,,,
7020623886,Vidisha,1887,0,1,0,0,55.83,,1932.82,,
7028754810,Kandi,108,0,0,0,0,60.32,,,,
7022271994,Mandangad,15,0,0,0,0,167.35,,,,
6993697242,Kamakhyaguri,85,0,1,0,0,45.76,,1956.31,,
7030944118,Sarenga,121,0,0,0,0,17.49,,,,
6978949343,Azamnagar,99,0,1,0,0,23.46,,1478.53,,
6976196462,Sabour,611,0,2,0,0,6.86,,620.22,,
6948524595,Mahnar,342,0,0,0,0,0.07,,,,
6978959187,Barsoi,187,0,0,0,0,36.35,,,,
6815432585,Dumporijo,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7083979062,Bajna,11,0,0,0,0,47.56,,,,
7083979063,Rawti,12,0,0,0,0,42.0,,,,
7083979061,Piploda,12,0,0,0,0,58.61,,,,
6939870680,Ghorasahan,57,0,0,0,0,22.96,,,,
7007988150,Mohadi,206,0,0,0,0,1.28,,,,
7084370434,Pati,11,0,0,0,0,48.72,,,,
7084083055,Ranapur,46,0,0,0,0,3.37,,,,
7090652626,Sepau,6,0,0,0,0,176.21,,,,
7009667977,Nagbhid,132,0,0,0,0,80.45,,,,
7011815385,Manora,6,0,0,0,0,240.16,,,,
7090652629,Jamwa Ramgarh,17,0,0,0,0,130.83,,,,
7090652627,Baseri,3,0,0,0,0,168.57,,,,
7090677359,Riyan Badi,7,0,0,0,0,165.36,,,,
7090677361,Dhod,144,0,0,0,0,18.35,,,,
7090677360,Balesar,6,0,0,0,0,153.14,,,,
7090702090,Peeplu,87,0,0,0,0,12.81,,,,
7090767071,Unjha,724,2,0,0,0,75.0,1487.74,,,
7090722532,Bhopalsagar,4,0,0,0,0,76.53,,,,
7090767304,Israna,190,0,0,0,0,14.78,,,,
7090772207,Barara,214,0,0,0,0,78.77,,,,
7090767302,Matenhail,10,0,0,0,0,143.67,,,,
6961719886,Nardiganj,6,0,0,0,0,63.0,,,,
7090798459,Vaso,189,0,0,0,0,33.73,,,,
7091334786,Daloda,233,0,0,0,0,5.77,,,,
7022158219,Patan,29,0,0,0,0,57.69,,,,
7091335075,Shamgarh,11,0,0,0,0,69.04,,,,
7093248552,Shadhora,28,0,0,0,0,9.0,,,,
7028891015,Margram,27,0,0,0,0,109.62,,,,
7093240553,Bamori,80,0,0,0,0,1.31,,,,
7028889296,Mallarpur,31,0,0,0,0,301.72,,,,
7093268650,Bilsi,8,0,0,0,0,286.12,,,,
7047473827,Pandalgudi,36,3,0,0,0,6.57,177.45,,,
7055317605,Daringbadi,17,0,0,0,0,130.94,,,,
7079349884,Jhadol,11,0,0,0,0,2.63,,,,
7093268651,Meerganj,7,1,0,0,0,78.15,1063.92,,,
7095883464,Chhota Chhindwara,411,0,0,0,0,8.48,,,,
7096124434,Patharia,245,1,0,0,0,4.93,1405.13,,,
7096124436,Patera,2,0,0,0,0,159.16,,,,
7095561508,Nirmali,16,0,0,0,0,7.33,,,,
7096539264,Baldeogarh,7,0,0,0,0,12.92,,,,
7096539265,Palera,9,0,0,0,0,78.85,,,,
7098629258,Kesli,6,0,0,0,0,112.96,,,,
7098742544,Devendranagar,2,0,0,0,0,27.91,,,,
7089595149,Nafra,18,0,5,0,0,39.64,,1537.69,,
7099722752,Khalwa,8,0,0,0,0,82.92,,,,
7099266279,Lalbarra,11,0,0,0,0,98.28,,,,
7101616814,Rampur Baghelan,222,0,0,0,0,22.51,,,,
7090718615,Shahbad,629,5,0,0,0,10.25,588.22,,,
7015255814,Soegaon,12,0,0,0,0,165.27,,,,
7090652630,Hurda Seja,2,0,0,0,0,354.32,,,,
7101003165,Gurh,171,0,0,0,0,29.14,,,,
6961331139,Nagarnausa,108,0,0,0,0,54.0,,,,
6964085985,Pakribarawan,2,0,0,0,0,67.28,,,,
7124472581,Shankargarh,17,0,0,0,0,137.09,,,,
6964624898,Gidhaur,69,0,0,0,0,31.19,,,,
7124619493,Orcha,11,0,0,0,0,137.1,,,,
7137292722,Irinjalakuda,487,3,16,0,0,59.58,1086.29,160.29,,
7142430765,Karambakudi,60,0,0,0,0,71.39,,,,
7139943400,Attur,159,0,0,0,0,0.89,,,,
7142430766,Peravurani,97,0,0,0,0,29.74,,,,
7148148513,Burla,363,0,0,0,0,14.61,,,,
7148037360,Gada Sarai,1,0,0,0,0,45.7,,,,
7022065464,Wai,268,0,1,0,0,53.75,,467.5,,
7093268646,Misrikh,3,1,0,0,0,357.67,2421.9,,,
7150918787,Basudebpur,185,0,0,0,0,65.14,,,,
7093268649,Patiyali,9,0,0,0,0,161.04,,,,
7155865070,Deganga,359,0,0,0,0,23.63,,,,
7156007426,Domjur,40,0,0,0,0,89.93,,,,
7154718363,Rajpur Sonarpur,1625,0,0,0,0,8.68,,,,
7156071803,Guma,317,0,0,0,0,31.32,,,,
7156455064,Dhubalia,67,1,0,0,0,241.41,1979.23,,,
7156071805,Hugli-Chuchura,1935,3,1,0,0,27.61,1887.13,1821.17,,
7157132724,Mekhliganj,25,0,0,0,0,26.78,,,,
7156100420,Bagda,155,0,0,0,0,15.91,,,,
7096405506,Bada Malhera,2,0,0,0,0,262.79,,,,
7159004379,Chapar,1,0,0,0,0,2008.59,,,,
7159959457,Sarupathar,7,0,0,0,0,80.73,,,,
7097776981,Gunnor,10,0,0,0,0,88.36,,,,
7158788567,North Paravur,760,1,0,1,0,6.84,2467.66,,1876.59,
7162274354,Mawkyrwat,44,0,1,0,0,144.92,,343.51,,
7162321060,Tikrikilla,12,0,0,0,0,69.09,,,,
7098608251,Mohan Badodiya,9,0,0,0,0,32.79,,,,
7162457087,Manchal,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7164628776,Thembang,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7112831729,Lalganj,56,0,0,0,0,7.46,,,,
6961331508,Karai Parsurai,35,1,0,0,0,166.43,2331.54,,,
7166087633,Andrott,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7166080719,Pattan,28,0,0,0,0,25.59,,,,
7121782710,Kot Ise Khan,355,0,0,0,0,56.54,,,,
7167364461,Basni,4,0,0,0,0,35.22,,,,
7167432446,Chechat,6,0,0,0,0,121.78,,,,
7183940289,Govindgarh,28,0,0,0,0,78.95,,,,
7184022328,Naugawan,1,0,0,0,0,140.92,,,,
7124278387,Usoor,3,0,0,0,0,130.96,,,,
7183940291,Badhal,21,0,0,0,0,37.75,,,,
7184239584,Ajeetgarh,82,1,0,0,0,27.84,1871.36,,,
7184022329,Baroda Meo,82,0,0,0,0,19.44,,,,
7184552255,Islampur,324,0,0,0,0,16.6,,,,
7184636053,Chhapoli,1,0,0,0,0,301.37,,,,
7146433621,Kalimela,62,0,0,0,0,12.45,,,,
7184715693,Bagri,5,0,0,0,0,278.99,,,,
7090835717,Chuda,125,0,0,0,0,55.0,,,,
7185016401,Suroth,4,0,0,0,0,54.88,,,,
7184636054,Dundlod,11,0,0,0,0,603.53,,,,
7147155997,Bellaguntha,25,0,0,0,0,81.3,,,,
7184715694,Nimaj,66,0,0,0,0,267.63,,,,
7184893458,Siyana,35,0,0,0,0,34.98,,,,
7185125996,Jawal,6,0,0,0,0,189.1,,,,
7197217199,Aligarh,25,0,0,0,0,54.91,,,,
7197182931,Nooan,124,0,0,0,0,7.32,,,,
7185125997,Dei,18,0,0,0,0,54.76,,,,
7197217200,Guhala,3,0,0,0,0,240.7,,,,
7250837813,Bass,3,0,0,0,0,551.01,,,,
7250349820,Bapoli,194,0,0,0,0,26.29,,,,
7284417624,Dhaulana,184,0,0,0,0,8.01,,,,
7227893852,Hetimpur,173,1,0,0,0,62.83,1256.11,,,
7251240345,Ladwa,666,3,0,0,0,43.36,47.34,,,
7335124640,Lakhandur,1,0,0,0,0,2433.02,,,,
7160962613,Baikhora,1,0,0,0,0,405.23,,,,
7161894034,Bagafa,45,0,0,0,0,72.57,,,,
7366188517,Chengala,102,1,11,0,0,54.86,1022.31,996.97,,
7369038404,Patan,5,0,0,0,0,78.4,,,,
7099731172,Rehatgarh,2,0,0,0,0,388.76,,,,
7501492337,Anchalummood,800,0,8,0,0,28.05,,792.31,,
7414421094,Arjuni Morgaon,26,0,0,0,0,137.68,,,,
7090349722,Goharganj,8,0,0,0,0,165.47,,,,
7099741313,Ichhawar,37,0,0,0,0,79.75,,,,
7622996938,Narkatpalli,315,1,0,0,0,8.52,2424.47,,,
7101915156,Naigaon,5,0,0,0,0,187.75,,,,
7515155138,Begowal,26,0,0,0,0,52.21,,,,
7673015521,Kalady,500,8,27,0,0,48.5,758.31,354.05,,
7689382167,Veppadai,385,8,0,0,0,0.0,0.0,,,
7674559423,Panitanki,147,0,22,0,0,85.23,,581.0,,
7165839635,Billawar,4,0,0,0,0,114.84,,,,
7772225596,Mariani,6,0,1,0,0,111.33,,608.63,,
7766355502,Khour,276,0,0,0,0,22.67,,,,
7165956117,Thathri,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7183940290,Khejroli,13,0,0,0,0,25.59,,,,
7792590639,Ramgarh,11,0,0,0,0,112.36,,,,
7792590638,Nagri Parole,37,0,0,0,0,113.21,,,,
7793096201,Thanamandi,8,0,0,0,0,38.97,,,,
7793416938,Langate,35,0,0,0,0,45.4,,,,
7793419503,Watergam,28,0,1,0,0,22.63,,1748.88,,
7185055764,Maniyan,2,0,0,0,0,158.65,,,,
7794804856,Yaripora,19,0,0,0,0,105.57,,,,
7795301787,Aishmuquam,17,0,26,0,0,52.14,,657.45,,
7826638923,Saiyad Raja,21,4,0,0,0,78.93,1137.54,,,
7835565001,Agastmuni,6,1,0,0,0,1210.42,2018.76,,,
7841395089,Ganeshpur,1,0,5,0,0,212.44,,212.44,,
7848774751,Sonma,109,0,0,0,0,0.0,,,,
7873747213,Dungripali,2,0,0,0,0,10.93,,,,
7884829596,Chavassery,119,0,7,0,0,0.0,,986.19,,
7894072546,Bhimtal,235,1,0,0,0,63.84,501.25,,,
7948131133,Nedumkandam,163,0,2,0,0,3.24,,586.52,,
8018722460,Rampur Bushahr,3,0,0,0,0,143.47,,,,
8026209250,Kerlalpal,30,0,0,0,0,52.07,,,,
7959270293,Bounjwah,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
7154647119,Canning,377,0,0,0,0,2.17,,,,
8026209240,Dornapal,57,0,0,0,0,46.09,,,,
8038160846,Polampalli,9,0,0,0,0,25.38,,,,
8035043521,Gadiras,8,0,0,0,0,35.58,,,,
8171482698,Aamli Bangla,5,0,0,0,0,8.54,,,,
7297023089,Bhandara,1309,2,4,0,0,17.78,962.87,1523.47,,
8120320156,Kalsia,133,0,0,0,0,13.56,,,,
8249817208,Balimela,71,0,0,0,0,21.18,,,,
8236796520,Keshod,24,1,0,0,0,48.75,867.17,,,
8059854816,Renwal Manji,13,0,0,0,0,17.06,,,,
8296552369,Panoh-I,6,0,0,0,0,380.85,,,,
8309712685,Satai,77,0,0,0,0,3.12,,,,
8367742563,Buhana,138,0,0,0,0,86.82,,,,
7164508037,Sangram,1,0,0,0,0,118.34,,,,
7166080725,Sunderbani,7,0,0,0,0,142.67,,,,
8377332965,Barman,199,0,0,0,0,7.1,,,,
8432924813,Etawah,1593,0,0,0,0,5.89,,,,
7732272966,Tongpal,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
8491526409,Siddhatek,6,0,0,0,0,26.05,,,,
7792590641,Arnia,135,0,0,0,0,4.04,,,,
8548487002,Dhamnod,16,0,0,0,0,54.89,,,,
8548487003,Guljhiri,21,0,0,0,0,173.27,,,,
8555918817,Pujali,356,4,0,0,0,25.01,146.24,,,
8568705767,Pati,68,0,0,0,0,5.99,,,,
8599315953,Kalimpong,49,0,0,0,0,32.26,,,,
8628587204,Sainj,10,0,0,0,0,261.08,,,,
8674710996,Kannapuram,195,0,19,0,0,27.03,,367.18,,
8707224916,Kala Amb,20,11,0,0,0,7.09,634.04,,,
8689031657,Khairabad,767,0,0,0,0,29.3,,,,
8730589562,Panchada,8,0,0,0,0,181.17,,,,
8779650703,Kasaragod,184,0,25,0,0,6.53,,299.12,,
7523056681,Chokli,347,0,0,0,0,2.53,,,,
8897466392,Mipi HQ,2,0,0,0,0,378.59,,,,
8867166956,Valiyaparambu,324,0,20,0,0,2.41,,547.89,,
8920737481,Hayuliang,34,0,1,0,0,28.48,,1124.38,,
8928204850,Plassey,85,0,0,0,0,69.49,,,,
8942496147,Lamba,82,0,0,0,0,16.32,,,,
8389414577,Narsinghgarh,221,1,0,0,0,10.88,157.08,,,
8252043667,Hameergarh,129,0,0,0,0,18.61,,,,
7416617257,Puthencruz,139,2,19,0,0,7.23,1868.93,828.91,,
9026468688,Bovikkanam,59,0,15,1,0,7.68,,1027.93,553.06,
9037387563,Darappur,38,0,0,0,0,161.46,,,,
7728427593,Koduvally,179,0,11,0,0,24.12,,1250.32,,
9035062699,Madanpur,14,0,1,0,0,122.4,,670.09,,
9061418241,Taherpur,129,0,0,0,0,101.08,,,,
8518624044,Pushauli,15,0,0,0,0,109.31,,,,
8484112277,Saiton,6,0,1,0,0,31.48,,2274.99,,
9067323216,Jalwara,167,0,0,0,0,30.93,,,,
9080093338,Singampunari,172,0,0,0,0,50.73,,,,
9089491586,Sholavandan,76,0,1,0,0,37.18,,1162.08,,
9101366321,BANKATI,2,0,0,0,0,24.52,,,,
9106061457,Chemperi,40,0,0,0,0,5.95,,,,
7516987312,Kalikavu,92,2,9,0,0,44.3,619.32,324.88,,
8305636944,Bitan,6,0,0,0,0,18.84,,,,
8305636963,Dulehar,5,0,0,0,0,47.72,,,,
9217096847,Muri,180,1,0,0,0,11.65,263.77,,,
7725141218,Nadapuram,151,0,24,0,0,26.39,,679.22,,
9045538856,Jalalabad,140,0,0,0,0,7.7,,,,
9217626418,Velliyanai,74,0,0,0,0,11.3,,,,
9241407599,Thogaimalai,64,0,0,0,0,27.35,,,,
7713834320,Kayyur,76,0,19,0,0,4.37,,578.23,,
9241407586,Keelaveliyur,53,0,0,0,0,25.08,,,,
9237084175,Labbaikudikadu,152,0,0,0,0,13.6,,,,
9057292682,Bodeli,24,0,0,0,0,11.38,,,,
9267617828,Bandhabahal,5,3,0,1,0,203.38,550.26,,1147.43,
9276521858,Barkagaon,230,0,0,0,0,4.57,,,,
9266694049,Kamarhati,1894,6,0,0,0,15.11,78.15,,,
9281063933,Chas,156,0,0,0,0,26.66,,,,
9314717095,Sitarampur,422,4,0,0,0,40.52,1655.36,,,
9299718241,Madhyamgram,2373,0,0,0,0,66.52,,,,
9325257299,Baliapur,125,0,0,0,0,13.35,,,,
9078571112,Khutauna,43,0,0,0,0,47.31,,,,
7096539266,Khargapur,17,1,0,0,0,174.91,964.08,,,
8936030366,Kalna,64,0,0,0,0,93.33,,,,
8912802329,Gobardanga,511,0,0,0,0,51.41,,,,
7418609008,Dimapur,826,3,0,0,0,32.7,1163.24,,,
9439673680,Sector 31,266,0,0,1,1,21.36,,,1397.32,1543.91
9404349140,Poraiyar,82,0,0,0,0,179.67,,,,
9430887000,Sadar Bazar Ayodhya Cantt,925,0,0,0,0,34.98,,,,
9432823322,Jangalpara,373,0,0,0,0,40.22,,,,
9066038803,Duttapukur,788,0,0,0,0,27.12,,,,
8507682167,Mahada,6,0,0,0,0,6.25,,,,
9525370606,Jharda,13,0,0,0,0,41.14,,,,
8434044218,Amaravati,285,0,1,0,0,184.55,,1401.63,,
7736008209,Kharar,165,0,0,0,0,11.01,,,,
9565416779,Kurawar,6,0,0,0,0,66.97,,,,
9290944802,Baghuliaghat,15,2,0,0,0,1.31,1696.16,,,
9536579668,Majari,19,2,0,0,0,125.32,146.13,,,
9569488213,Gaurisagar Tiniali,8,1,1,0,0,54.81,1096.76,551.23,,
9633399170,Halisahar,1317,5,0,0,0,20.63,1192.11,,,
9659067547,Panathur,21,0,1,0,0,25.08,,313.32,,
9638194046,Chaobok,365,2,0,0,0,60.87,1846.37,,,
9319484754,Loyabad,291,0,0,0,0,12.45,,,,
9666491258,Thengapattinam,63,4,3,0,0,27.7,443.45,534.39,,
9677172398,Machlandapur,331,0,0,0,0,77.08,,,,
9182612241,Nagarukhra,557,22,6,4,0,57.42,548.32,626.58,143.99,
9679521444,Bamangachi,588,0,0,0,0,56.43,,,,
9726049550,Duderhama,48,1,0,0,0,9.24,437.38,,,
9679529508,Bira,293,0,0,0,0,32.84,,,,
9730742750,Mandla,312,0,7,0,0,20.09,,577.29,,
9740708137,Kadungathukundu,115,0,13,0,0,3.44,,223.1,,
9761779661,Singa,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
9802475812,Jaboka,4,0,0,0,0,47.58,,,,
9889605330,Uthiyur,27,1,0,0,0,12.18,648.73,,,
9265759692,Baranagar,1947,1,0,0,0,3.04,2224.47,,,
9461968056,Bansberia,1112,5,0,1,0,28.78,778.36,,972.02,
9907261163,Dum Dum,1649,2,0,0,0,34.69,1609.67,,,
9907839037,Surajkaradi,531,3,0,0,0,3.91,760.05,,,
9927350352,Varvāḷā,20,0,1,0,0,93.08,,2600.1,,
9918530641,Chak Raghunath,1554,6,4,0,0,37.8,95.05,861.46,,
9065390322,Ozhukarai,2364,8,3,1,0,24.55,114.86,315.36,1004.1,
9952197355,Poi,1,0,0,0,0,24.33,,,,
9561209288,Adityapur,1503,3,0,0,0,40.29,1200.65,,,
9963924964,Thuvakudi,311,2,1,0,0,33.5,217.21,1862.17,,
9097546525,Sundarapandianpattinam,80,0,0,0,0,0.93,,,,
9659067561,Mulleria,23,0,1,0,0,14.46,,2458.12,,
9199675697,Vandiperiyar,63,0,0,0,0,93.58,,,,
9319393547,Jharia,510,0,0,0,0,16.51,,,,
10079424124,Gangpur,257,2,0,0,0,46.26,1163.73,,,
10098713276,South Dumdum,2587,22,0,0,0,23.82,356.92,,,
10098713277,North Dumdum,2538,0,0,0,0,59.75,,,,
10131729213,Jetalsar Junction,31,3,0,0,0,33.18,1918.12,,,
10207175700,Phulia,144,0,0,0,0,15.55,,,,
10182080501,Sreekrishnapuram,139,0,10,0,0,11.09,,742.37,,
9903230672,Dhodraj,3,0,0,0,0,297.52,,,,
10208970079,Orkkatteri,147,1,2,0,0,65.64,1743.74,1727.71,,
10213956209,Nangiarkulangara,337,0,9,0,0,62.5,,451.63,,
10211197422,Mukkam,98,0,3,0,0,3.91,,932.08,,
9917849179,Kamalanagar,59,0,0,0,0,46.01,,,,
10224069653,Udaipur,6,0,5,0,0,0.0,,0.0,,
10312925577,Jasidih,57,2,0,0,0,25.75,361.91,,,
10303891377,Bihpuria,211,0,0,0,0,0.0,,,,
9962919864,Narur,12,0,0,0,0,327.67,,,,
9668406045,Verinag,18,0,0,0,0,82.28,,,,
10549077366,Kuravilangad,142,0,0,0,0,29.66,,,,
9593564229,Talodhi,30,0,0,0,0,25.78,,,,
10671633773,Dhata,15,0,0,0,0,30.15,,,,
9976560771,Cossimbazar,591,0,0,0,1,58.31,,,,2225.9
10657654652,Maheshtala,1133,6,0,0,0,23.03,443.05,,,
10802533445,Sarni,3,2,0,2,0,44.42,157.65,,803.64,
10823716689,Ghuni,1612,2,1,0,0,34.82,2510.98,2347.81,,
10172831831,Gangpur,383,2,0,0,0,67.19,526.19,,,
10824064061,Merapani,9,0,0,0,0,28.52,,,,
10831353714,Melvisharam,420,1,7,0,0,6.26,942.34,1416.22,,
10832342305,Sultanpur,291,2,0,0,0,35.23,853.26,,,
10857683609,Mavoor,185,1,16,0,0,22.01,2113.36,1367.74,,
10223133166,Khumulwng,203,12,1,0,0,49.01,1346.13,626.05,,
10858347016,Adukkamparai,158,0,0,0,0,5.99,,,,
10860080975,Murickassery,79,0,0,0,0,35.34,,,,
10316275579,Gandacherra,20,0,0,0,0,37.87,,,,
10876862431,Rasipuram,657,1,0,0,0,4.73,1362.99,,,
10877035264,Thrizino,23,0,6,0,0,35.38,,645.4,,
9337074890,Mansi,118,0,0,0,0,0.0,,,,
10052022702,Ambalappuzha,614,0,7,0,0,1.94,,818.53,,
7463031549,Mohanur,102,1,2,0,0,12.89,1895.81,1018.04,,
10902017145,Puttuthakku,193,0,2,0,0,43.48,,824.96,,
10902004830,Thiruvalam,283,12,5,0,0,21.06,709.47,717.06,,
